City,Pharmacy_Name,Address,Phone_Number,Website,Email,Opening_Hours,Flu_Vaccines_Offered,COVID-19_Vaccines_Offered,latitude,longitude
Waterford,Boots Tramore,"Main Street, Tramore East, Tramore, Waterford, X91 WN7X",051 395 000,https://www.google.ie/maps/search/X91%20WN7X,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.1621081,-7.1524043
Waterford,Boots Waterford,"4 George's Court, Barronstrand Street, Waterford City, Waterford, X91 WT73",051 872 255,https://www.google.ie/maps/search/X91%20WT73,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.2614584,-7.1124544
Waterford,Brennan's Pharmacy,"Summerhill, Tramore East, Tramore, Waterford, X91 HD35",051 390 234,https://www.google.ie/maps/search/X91%20HD35,brennanspharmacytramore@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.1636139,-7.1578827
Waterford,Burke's Pharmacy Waterford,"The Hypermarket, Morgan Street, Waterford City, Waterford, X91 A7KT",051 853 428,https://www.google.ie/maps/search/X91%20A7KT,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.2608287,-7.1205498
Waterford,Cloneety Late Night Pharmacy,"16 Saint Garvans Terrace, Dungarvan, Waterford, X35 D963",058 731 11,https://www.google.ie/maps/search/X35%20D963,cloneety@hallahanspharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.0888514,-7.630467700000001
Waterford,Delany's Pharmacy,"45 Johnstown, Waterford City, Waterford, X91 EN23",051 874 722,https://www.google.ie/maps/search/X91%20EN23,delanyspharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.2546258,-7.109372
Waterford,Haven Pharmacy Dungarvan,"59 Main Street, Dungarvan, Waterford, X35 DK64",058 410 64,https://www.google.ie/maps/search/X35%20DK64,connollys.dungarvan@havenpharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.0892516,-7.619861299999999
Waterford,Kelly's Pharmacy,"High Street, Dungarvan, Waterford",058 421 80,https://dungarvanpharmacy.ie/,info@dungarvanpharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.2606945,-7.109637
Waterford,Kenny's Pharmacy,"Elm Park, Ring Road Tramore, Tramore, Waterford, X91 FN2E",051 330 543,https://www.google.ie/maps/search/X91%20FN2E,kennys.tramore@havenpharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.162809,-7.1650853
Waterford,Kilmeaden Pharmacy,"Adamstown, Kilmeaden, Waterford, X91 DHF2",051 399 861,https://www.google.ie/maps/search/X91%20DHF2,kilmeadenpharmacy@hotmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.23294019999999,-7.2418954
Waterford,Kirwan's Pharmacy,"Main Street, Kilmacthomas, Waterford, X42 HH67",051 294 256,https://www.google.ie/maps/search/X42%20HH67,kilmacthomas@mulliganschemist.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.2061619,-7.4243649
Waterford,Lloyd's Pharmacy Dungarvan,"10 Dungarvan Shopping Centre, Dungarvan, Waterford, X35 NX92",058 431 71,https://www.google.ie/maps/search/X35%20NX92,store8057@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.090388,-7.6237463
Waterford,Mayors Walk Local Pharmacy,"59 Mayors Walk, Waterford, Waterford, X91 RY77",051 870 785,https://www.google.ie/maps/search/X91%20RY77,mwpharmacist@localpharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.2595316,-7.115553299999999
Waterford,McCauley Health & Beauty Pharmacy Waterford,"Unit 1 Ground Floor, Williamstown Centre, Waterford City, Waterford, X91 YA2H",051 857 8333,https://www.google.ie/maps/search/X91%20YA2H,williamstown@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.2422325,-7.0870603
Waterford,McCauley Health and Beauty Pharmacy Dungarvan,"Unit 7 High Street, Dungarvan, Waterford, X35 D516",058 510 90,https://www.google.ie/maps/search/X35%20D516,dungarvan@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.0900501,-7.6220379
Waterford,Phelans Pharmacy Waterford,"33 Michael Street, Waterford City, Waterford, X91 HT66",051 874 466,https://www.google.ie/maps/search/X91%20HT66,info@phelanspharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.2588222,-7.111744799999999
Waterford,Power's Pharmacy,"33 Ballybricken, Waterford City, Waterford, X91 KT1D",051 875 034,https://www.google.ie/maps/search/X91%20KT1D,info@powerspharmacywaterford.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.25971999999999,-7.117771299999999
Waterford,Stratus Healthcare Pharmacy,"Waterford Health Park, Slievekeale Road, Waterford City, Waterford, X91 X3HY",051 337 054,https://www.google.ie/maps/search/X91%20X3HY,support@stratuspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.25368719999999,-7.1278643
Waterford,Waterford Health Park Pharmacy,"Slievekeale Road, Waterford City, Waterford, X91 X3HY",051 337 054,https://www.google.ie/maps/search/X91%20X3HY,support@stratuspharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.2549784,-7.1255298
Westmeath,Barry's Pharmacy Delvin,"Main Street, Castletowndelvin, Delvin, Westmeath, N91Y3V2",044 966 4301,https://www.google.ie/maps/search/N91Y3V2,bellviewpharm@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.6112507,-7.0938847
Westmeath,Bellview Pharmacy,"Old County Library, Mullingar, Westmeath, N91EK7R",044 934 0500,https://www.google.ie/maps/search/N91EK7R,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.5236233,-7.340883799999999
Westmeath,Boots Athlone,"Unit B3 Golden Isle Shopping Centre, Athlone, Westmeath, N37 KD76",0906 447 6955,https://www.google.ie/maps/search/N37%20KD76,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.4200282,-7.933620499999999
Westmeath,Boots Mullingar,"19-20 Harbour Place Shopping Centre, Mulllingar, Westmeath, N91 PF79",044 934 5580,https://www.google.ie/maps/search/N91%20PF79,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.52805559999999,-7.34
Westmeath,Bretts Allcare Pharmacy,"49 Connaught Street, Athlone, Westmeath, N37 ND30",0906 492 176,https://www.google.ie/maps/search/N37%20ND30,bretts@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.4222988,-7.9479606
Westmeath,Concannons Pharmacy,"11 Mardyke Street, Athlone, Westmeath, N37 P744",087 091 2001,https://www.google.ie/maps/search/N37%20P744,concannons@totalhealth.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.423021,-7.9365755
Westmeath,Concannons Total Health Pharmacy,"Unit 2 Avondale Neighbourhood Centre, Ballymahon Road, Athlone, Westmeath",090 647 7776,http://www.concannonspharmacy.com/,concannons.avondale@totalhealth.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.4336288,-7.9198683
Westmeath,Cooney's Pharmacy,"Main Street, Moate, Westmeath",090 648 1622,https://www.staywell.ie/,cooneyspharmacymoate@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.3951196,-7.71935
Westmeath,Glasson Pharmacy,"Glasson Village, Glasson, Athlone, Westmeath, N37 EY18",090 648 5959,https://www.google.ie/maps/search/N37%20EY18,glassonpharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.4701039,-7.8641247
Westmeath,Green Street Pharmacy,"Green Street, Townparks, Castlepollard, Westmeath",044 966 2968,https://www.facebook.com/people/Green-Street-Pharmacy/100066616490705/,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.6830936,-7.3011765
Westmeath,Haven Pharmacy Gildeas,"Main Street, Kinnegad, Westmeath, N91 R99V",044 937 5102,https://www.google.ie/maps/search/N91%20R99V,gildeas.kinnegad@havenpharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.45393,-7.0983536
Westmeath,Lloyd's Pharmacy Mullingar SC,"Tesco Shopping Centre, Mullingar, Westmeath, N91 C9XN",044 934 847 1,https://www.google.ie/maps/search/N91%20C9XN,store8033@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.5276424,-7.3515617
Westmeath,Macevilly's Pharmacy,"35 Oliver Plunkett Street, Mullingar, Westmeath, N91 VE00",044 934 8212,https://www.google.ie/maps/search/N91%20VE00,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.5249035,-7.343204799999999
Westmeath,Mark Wright Totalhealth Pharmacy,"Main Street, Tyrrellspass, Westmeath, N91 AHT7",044 922 3116,https://www.google.ie/maps/search/N91%20AHT7,wrights@totalhealth.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.3870859,-7.3789613
Westmeath,McGorisks Pharmacy,"19 Mardyke Street, Athlone, Westmeath, N37 X9D9",090 647 2272,https://www.google.ie/maps/search/N37%20X9D9,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.4229831,-7.9362411
Westmeath,McSharry's Pharmacy,"24 Mardyke Street, Athlone, Westmeath, N37N202",090 647 2568,https://www.google.ie/maps/search/N37N202,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.4231832,-7.9356195
Westmeath,McSharry's Pharmacy,"4-6 Belhavel, Golden Island, Athlone, Westmeath, N37 EK60",090 647 6767,https://www.google.ie/maps/search/N37%20EK60,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.4212572,-7.9340861
Westmeath,"McTiernan's CarePlus Pharmacy, Rochfortbridge","Spar Shopping Centre, Rochfortbridge, Westmeath, N91 KHN4",044 922 4535,https://www.google.ie/maps/search/N91%20KHN4,mctiernansrochfortbridge@careplus.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.4163003,-7.298309999999999
Westmeath,O'Briens Mullingar Pharmacy,"35 Oliver Plunkett Street, Mullingar, Westmeath, N91 VE00",044 934 8212,https://www.google.ie/maps/search/N91%20VE00,obriensmullingar@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.5249035,-7.343204799999999
Westmeath,Weir's Pharmacy,"54-56 Pearse Street, Mullingar, Westmeath, N91 CF2D",044 934 8462,https://www.google.ie/maps/search/N91%20CF2D,info@weirspharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.5257564,-7.3418714
Westmeath,Whelehans Pharmacy,"38 Pearse Street, Commons, Mullingar, Westmeath, N91 H566",044 933 4591,https://www.google.ie/maps/search/N91%20H566,info@whelehans.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.5259481,-7.3411572
Westmeath,Whytes Pharmacy,"Unit 6 Arcadia Neighbourhood Centre, Athlone, Westmeath, N37 NYN7",090 647 9672,https://www.google.ie/maps/search/N37%20NYN7,arcadiapharmacyathlone@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.4313397,-7.928632899999999
Wexford,Adamstown Pharmacy,"Adamstown, Enniscorthy, Wexford, Y21 H103",053 924 0460,https://www.google.ie/maps/search/Y21%20H103,adamstownpharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.39369199999999,-6.7196183
Wexford,Boots Gorey,"85 - 86 Main Street, Gorey, Wexford, Y25 A9D3",053 948 9536,https://www.google.ie/maps/search/Y25%20A9D3,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.67593489999999,-6.2928248
Wexford,Boots Wexford Town,"9-13 South Main Street, Wexford Town, Wexford, Y35 E368",053 919 8511,https://www.google.ie/maps/search/Y35%20E368,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.33792709999999,-6.461237199999999
Wexford,Bridgetown Pharmacy,"Bridgetown South, Bridgetown, Wexford, Y35 HF8F",053 917 5595,https://www.google.ie/maps/search/Y35%20HF8F,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.2302439,-6.551626799999999
Wexford,Faythe Pharmacy,"Unit 2 178 The Faythe, Maudlintown, Wexford Town, Wexford, Y35 P621",053 914 6746,https://www.google.ie/maps/search/Y35%20P621,faythepharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.3292125,-6.4524466
Wexford,Fortune's Pharmacy,"82 North Main Street, Ferrybank South, Wexford Town, Wexford, Y35 XYV8",053 914 2354,https://www.google.ie/maps/search/Y35%20XYV8,info@fortunespharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3408392,-6.4628353
Wexford,Grants Pharmacy,"10-12 Rafter Street, Enniscorthy, Wexford, Y21 D2P4",053 9236 456,https://www.google.ie/maps/search/Y21%20D2P4,grantsrafterstreet@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.5012143,-6.569180299999999
Wexford,Hanlys Local Pharmacy,"65 South Street, New Ross, Wexford, Y34 XN26",051 421 708,https://www.google.ie/maps/search/Y34%20XN26,hanlyspharmacist@localpharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3952678,-6.944466299999999
Wexford,Hassetts Allcare Pharmacy,"9-11 North Main Street, Wexford Town, Wexford, Y35 Y019",053 912 2021,https://www.google.ie/maps/search/Y35%20Y019,hassetts@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3385602,-6.4619409
Wexford,Haven Pharmacy Murphy's,"Clonard Road, Wexford Town, Wexford, Y35 K09X",053 918 4444,https://www.google.ie/maps/search/Y35%20K09X,murphys.clonard@havenpharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3249432,-6.5036215
Wexford,Hickey's Pharmacy Gorey,"Unit 18 Gorey Shopping Centre, Gorey, Wexford, Y25 R125",053 948 3399,https://www.google.ie/maps/search/Y25%20R125,gorey@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.671734,-6.2963691
Wexford,Irishtown Pharmacy,"15 The Irishtown, New Ross, Wexford, Y34 YY13",051 448 332,https://www.google.ie/maps/search/Y34%20YY13,office@callaghanspharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.3985078,-6.9370233
Wexford,Kelly's Pharmacy Enniscorthy,"Slaney Place, Enniscorthy, Wexford, Y21 D6P7",053 923 3137,https://www.google.ie/maps/search/Y21%20D6P7,hanlyspharmacist@localpharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.5012344,-6.5665179
Wexford,Killeens Pharmacy,"New Line Road, Wexford Town, Wexford, Y35 ET3F",053 912 6428,https://www.google.ie/maps/search/Y35%20ET3F,killeenspharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3173695,-6.5203922
Wexford,Lloyd's Pharmacy Gorey,"Lower Main Street, Gorey, Wexford, Y25 CK66",053 942 129 4,https://www.google.ie/maps/search/Y25%20CK66,store8054@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.6754445,-6.2951709
Wexford,Lloyd's Pharmacy Rosslare,"Rosslare Shopping Centre, Rosslare, Wexford, Y35 KH7K",053 913 3551,https://www.google.ie/maps/search/Y35%20KH7K,store8085@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.2506964,-6.344091799999999
